datetime,Steam Pressure_Main Header,outdoor temperature,Temperature_Concentrated Water,Operating Time_Feed water,Temperature_Exhaust Gas,Volume_Feed water_delta,Temperature_Feed water,Temperature_Tube Wall,Damper Angle,Temperature_Scale,Temperature_External,Operating Status,Operating Code,Input Status,Power Usage_Meter,Steam Pressure,Operating Time_Chemical Injection,Combustion time,Number of Ignition,Gas consumption,Abnormal Blow Down
2024-01-01 15:15:00,0.715909090909,0.898127016829,0.482952933591,0.5,0.239709443099,0.85428190254,0.384057971014,0.839195979899,0.341176470588,0.905263157895,0.791666666667,1,14,16,0.499978165034,0.819277108434,0.5,0.5,0.5,0.990393730176,0
2024-01-01 15:30:00,0.715909090909,0.894649676454,0.485132172792,0.5,0.230024213075,0.854279484865,0.376811594203,0.839195979899,0.2,0.894736842105,0.8125,1,14,16,0.499970548185,0.831325301205,0.5,0.5,0.5,0.990393613408,0
2024-01-01 15:45:00,0.727272727273,0.89806441332,0.482101869761,0.5,0.232445520581,0.854279103127,0.384057971014,0.839195979899,0.266666666667,0.889473684211,0.791666666667,1,14,16,0.4999657011,0.819277108434,0.5,0.5,0.5,0.990393487199,0
2024-01-01 16:00:00,0.681818181818,0.902156406331,0.485970341715,0.5,0.239709443099,0.854278466896,0.384057971014,0.839195979899,0.337254901961,0.905263157895,0.791666666667,1,14,16,0.499976087711,0.819277108434,0.5,0.500000029812,0.5,0.990393676512,0
2024-01-01 16:15:00,0.681818181818,0.890130841334,0.500967117988,0.5,0.246973365617,0.854280820948,0.391304347826,0.839195979899,0.376470588235,0.905263157895,0.791666666667,1,14,16,0.499980934797,0.831325301205,0.5,0.5,0.5,0.990393802721,0
2024-01-01 16:30:00,0.647727272727,0.88433147989,0.513294648614,0.5,0.25181598063,0.854287246873,0.391304347826,0.834170854271,0.38431372549,0.910526315789,0.770833333333,1,14,16,0.499989936527,0.78313253012,0.5,0.5,0.5,0.990393992034,0
2024-01-01 16:45:00,0.659090909091,0.886471381659,0.534687298517,0.5,0.254237288136,0.854284320214,0.398550724638,0.839195979899,0.372549019608,0.915789473684,0.791666666667,1,14,16,0.499989244086,0.819277108434,0.5,0.5,0.5,0.990393992034,0
2024-01-01 17:00:00,0.704545454545,0.876335304395,0.556092843327,0.5,0.249394673123,0.854284892822,0.413043478261,0.844221105528,0.321568627451,0.905263157895,0.791666666667,1,14,16,0.499986474323,0.819277108434,0.5,0.500000029812,0.5,0.990393939861,0
2024-01-01 17:15:00,0.715909090909,0.87749631493,0.566731141199,0.500000029811,0.242130750605,0.854282029786,0.427536231884,0.839195979899,0.254901960784,0.9,0.791666666667,1,14,16,0.499978857475,0.819277108434,0.5,0.5,0.5,0.990393685456,0
2024-01-01 17:30:00,0.715909090909,0.878287395637,0.56720825274,0.5,0.244552058111,0.854284511083,0.434782608696,0.839195979899,0.207843137255,0.9,0.770833333333,1,14,16,0.499981627238,0.819277108434,0.5,0.5,0.5,0.990393812659,0
2024-01-01 17:45:00,0.727272727273,0.874320609644,0.567092198582,0.5,0.227602905569,0.854279675734,0.427536231884,0.839195979899,0.129411764706,0.873684210526,0.770833333333,1,14,16,0.499962931336,0.819277108434,0.5,0.5,0.5,0.990393431051,0
2024-01-01 18:00:00,0.704545454545,0.876335304395,0.569864603482,0.5,0.242130750605,0.854271850102,0.420289855072,0.844221105528,0.270588235294,0.884210526316,0.75,1,14,16,0.499958084251,0.819277108434,0.5,0.500000029812,0.5,0.990393367449,0
2024-01-01 18:15:00,0.704545454545,0.875299500879,0.547388781431,0.5,0.246973365617,0.854280948194,0.427536231884,0.839195979899,0.247058823529,0.9,0.770833333333,1,14,16,0.499977472593,0.819277108434,0.5,0.5,0.5,0.990393749057,0
2024-01-01 18:30:00,0.704545454545,0.874627935962,0.514738878143,0.5,0.246973365617,0.854281139063,0.413043478261,0.844221105528,0.270588235294,0.905263157895,0.770833333333,1,14,16,0.499979549915,0.819277108434,0.5,0.5,0.5,0.990393749057,0
2024-01-01 18:45:00,0.704545454545,0.872732757002,0.494068343005,0.5,0.239709443099,0.854281711671,0.398550724638,0.839195979899,0.247058823529,0.9,0.75,1,14,16,0.499980242356,0.819277108434,0.5,0.5,0.5,0.990393812659,0
2024-01-01 19:00:00,0.715909090909,0.874138490345,0.479806576402,0.5,0.232445520581,0.854283938476,0.384057971014,0.839195979899,0.356862745098,0.9,0.729166666667,1,14,16,0.499982319678,0.807228915663,0.5,0.500000029812,0.5,0.990393749057,0
2024-01-01 19:15:00,0.659090909091,0.8685212482,0.47279174726,0.5,0.217917675545,0.85427916675,0.376811594203,0.824120603015,0.380392156863,0.842105263158,0.729166666667,1,14,16,0.49993938835,0.759036144578,0.50000002981,0.5,0.500000029817,0.990392982363,0
2024-01-01 19:30:00,0.704545454545,0.867730167493,0.467956157318,0.5,0.237288135593,0.854279930226,0.376811594203,0.839195979899,0.278431372549,0.905263157895,0.729166666667,1,14,16,0.499978857475,0.819277108434,0.5,0.5,0.5,0.990393739617,0
2024-01-01 19:45:00,0.727272727273,0.868828574518,0.45889103804,0.5,0.234866828087,0.854280502833,0.376811594203,0.839195979899,0.262745098039,0.905263157895,0.729166666667,1,14,16,0.499977472593,0.831325301205,0.5,0.5,0.5,0.990393749057,0
2024-01-01 20:00:00,0.715909090909,0.873956371045,0.455022566086,0.5,0.230024213075,0.854280248341,0.369565217391,0.844221105528,0.247058823529,0.9,0.708333333333,1,14,16,0.499976780152,0.819277108434,0.5,0.5,0.5,0.990393685456,0
2024-01-01 20:15:00,0.715909090909,0.872613241211,0.451154094133,0.500000029811,0.227602905569,0.854278530519,0.36231884058,0.839195979899,0.235294117647,0.894736842105,0.729166666667,1,14,16,0.499969855744,0.819277108434,0.5,0.500000029812,0.5,0.990393613408,0
2024-01-01 20:30:00,0.715909090909,0.871577437695,0.449335912315,0.5,0.225181598063,0.854277448928,0.36231884058,0.839195979899,0.2,0.889473684211,0.729166666667,1,14,16,0.499969163303,0.819277108434,0.5,0.5,0.5,0.990393558253,0
2024-01-01 20:45:00,0.715909090909,0.872061192085,0.447530625403,0.5,0.230024213075,0.85427770342,0.36231884058,0.844221105528,0.235294117647,0.894736842105,0.729166666667,1,14,16,0.499967778422,0.807228915663,0.5,0.5,0.5,0.990393550303,0
2024-01-01 21:00:00,0.693181818182,0.871150595587,0.451760154739,0.5,0.234866828087,0.854276049222,0.36231884058,0.839195979899,0.282352941176,0.9,0.729166666667,1,14,16,0.499971933067,0.819277108434,0.5,0.5,0.5,0.990393613408,0
2024-01-01 21:15:00,0.715909090909,0.872613241211,0.453578336557,0.5,0.230024213075,0.854281266309,0.369565217391,0.844221105528,0.21568627451,0.9,0.729166666667,1,14,16,0.499979549915,0.831325301205,0.5,0.500000029812,0.5,0.990393739617,0
2024-01-01 21:30:00,0.704545454545,0.872550637702,0.45079303675,0.5,0.239709443099,0.854281393555,0.36231884058,0.844221105528,0.349019607843,0.905263157895,0.729166666667,1,14,16,0.499978857475,0.819277108434,0.5,0.5,0.5,0.990393802721,0
2024-01-01 21:45:00,0.704545454545,0.871087992078,0.45031592521,0.5,0.239709443099,0.854283938476,0.369565217391,0.839195979899,0.254901960784,0.910526315789,0.708333333333,1,14,16,0.499985089442,0.819277108434,0.5,0.5,0.5,0.990393865825,0
2024-01-01 22:00:00,0.715909090909,0.869807465753,0.463004513217,0.5,0.232445520581,0.854283556738,0.369565217391,0.839195979899,0.298039215686,0.9,0.729166666667,1,14,16,0.499981627238,0.819277108434,0.5,0.5,0.5,0.990393739617,0
2024-01-01 22:15:00,0.693181818182,0.869380623645,0.47944551902,0.5,0.237288135593,0.854281139063,0.376811594203,0.839195979899,0.247058823529,0.905263157895,0.729166666667,1,14,16,0.499978165034,0.819277108434,0.5,0.500000029812,0.5,0.990393739617,0
2024-01-01 22:30:00,0.715909090909,0.868157009601,0.497575757576,0.5,0.230024213075,0.85428444746,0.384057971014,0.839195979899,0.38431372549,0.9,0.729166666667,1,14,16,0.499982319678,0.819277108434,0.5,0.5,0.5,0.990393802721,0
2024-01-01 22:45:00,0.715909090909,0.86614231485,0.514377820761,0.5,0.230024213075,0.854280184718,0.391304347826,0.839195979899,0.243137254902,0.889473684211,0.729166666667,1,14,16,0.499973317948,0.819277108434,0.5,0.5,0.5,0.990393550303,0
2024-01-01 23:00:00,0.715909090909,0.868709058728,0.532030947776,0.5,0.230024213075,0.854277003567,0.398550724638,0.844221105528,0.239215686275,0.889473684211,0.729166666667,1,14,16,0.499967085981,0.807228915663,0.5,0.5,0.5,0.990393487199,0
2024-01-01 23:15:00,0.715909090909,0.866387037659,0.551863313991,0.500000029811,0.230024213075,0.854278530519,0.398550724638,0.839195979899,0.160784313725,0.884210526316,0.729166666667,1,14,16,0.499969163303,0.819277108434,0.5,0.500000029812,0.5,0.990393550303,0
2024-01-01 23:30:00,0.715909090909,0.865470749933,0.541947130883,0.5,0.232445520581,0.854279484865,0.413043478261,0.839195979899,0.243137254902,0.889473684211,0.729166666667,1,14,16,0.4999657011,0.807228915663,0.5,0.5,0.5,0.990393487199,0
2024-01-01 23:45:00,0.715909090909,0.866694363977,0.524655061251,0.5,0.237288135593,0.854277576174,0.405797101449,0.839195979899,0.282352941176,0.894736842105,0.729166666667,1,14,16,0.499969163303,0.807228915663,0.5,0.5,0.5,0.990393550303,0
2024-01-02 00:00:00,0.715909090909,0.865226027124,0.512327530625,0.5,0.237288135593,0.854278530519,0.398550724638,0.839195979899,0.250980392157,0.889473684211,0.729166666667,1,14,16,0.499970548185,0.807228915663,0.5,0.5,0.5,0.990393550303,0
2024-01-02 00:15:00,0.727272727273,0.863518658691,0.505557704707,0.5,0.232445520581,0.854278594142,0.398550724638,0.844221105528,0.18431372549,0.889473684211,0.729166666667,1,14,16,0.499969855744,0.831325301205,0.5,0.500000029812,0.5,0.990393550303,0
2024-01-02 00:30:00,0.727272727273,0.865778076251,0.509903288201,0.5,0.244552058111,0.854280884571,0.398550724638,0.844221105528,0.180392156863,0.905263157895,0.729166666667,1,14,16,0.499978165034,0.831325301205,0.5,0.5,0.5,0.990393739617,0
2024-01-02 00:45:00,0.715909090909,0.862966609565,0.52114764668,0.5,0.222760290557,0.854280248341,0.398550724638,0.839195979899,0.2,0.884210526316,0.729166666667,1,14,16,0.499967778422,0.807228915663,0.5,0.5,0.5,0.990393487199,0
2024-01-02 01:00:00,0.715909090909,0.864008104309,0.535654416505,0.5,0.232445520581,0.854275794729,0.398550724638,0.839195979899,0.172549019608,0.889473684211,0.729166666667,1,14,16,0.499965008659,0.819277108434,0.5,0.5,0.5,0.990393487199,0
2024-01-02 01:15:00,0.715909090909,0.863399142901,0.552095422308,0.5,0.234866828087,0.854279039504,0.405797101449,0.844221105528,0.223529411765,0.889473684211,0.729166666667,1,14,16,0.499971933067,0.831325301205,0.5,0.500000029812,0.5,0.990393613408,0
2024-01-02 01:30:00,0.715909090909,0.8639455008,0.567569310123,0.5,0.234866828087,0.854279548488,0.413043478261,0.844221105528,0.164705882353,0.884210526316,0.729166666667,1,14,16,0.499971933067,0.819277108434,0.5,0.5,0.5,0.990393550303,0
2024-01-02 01:45:00,0.715909090909,0.862727577984,0.560928433269,0.5,0.237288135593,0.85427980298,0.427536231884,0.839195979899,0.243137254902,0.894736842105,0.729166666667,1,14,16,0.499971933067,0.831325301205,0.5,0.5,0.5,0.990393550303,0
2024-01-02 02:00:00,0.715909090909,0.862539767456,0.539767891683,0.5,0.237288135593,0.854277957912,0.420289855072,0.844221105528,0.203921568627,0.889473684211,0.729166666667,1,14,16,0.499967085981,0.831325301205,0.5,0.5,0.5,0.990393550303,0
2024-01-02 02:15:00,0.715909090909,0.861993409558,0.516196002579,0.500000029811,0.232445520581,0.854278276027,0.413043478261,0.839195979899,0.16862745098,0.884210526316,0.708333333333,1,14,16,0.499967085981,0.819277108434,0.5,0.500000029812,0.5,0.990393487199,0
2024-01-02 02:30:00,0.727272727273,0.861196637622,0.493462282398,0.5,0.225181598063,0.854277830666,0.398550724638,0.839195979899,0.160784313725,0.884210526316,0.708333333333,1,14,16,0.499964316218,0.831325301205,0.5,0.5,0.5,0.990393424094,0
2024-01-02 02:45:00,0.727272727273,0.860468160424,0.481985815603,0.5,0.230024213075,0.854275858353,0.384057971014,0.844221105528,0.164705882353,0.889473684211,0.708333333333,1,14,16,0.499963623777,0.831325301205,0.5,0.5,0.5,0.990393424094,0
2024-01-02 03:00:00,0.715909090909,0.860650279724,0.472546744036,0.5,0.217917675545,0.854278021535,0.376811594203,0.839195979899,0.113725490196,0.884210526316,0.729166666667,1,14,16,0.499964316218,0.819277108434,0.5,0.5,0.5,0.990393487199,0
2024-01-02 03:15:00,0.738636363636,0.861930806049,0.470496453901,0.5,0.220338983051,0.854275921976,0.369565217391,0.839195979899,0.125490196078,0.884210526316,0.708333333333,1,14,16,0.499961546455,0.819277108434,0.5,0.500000029812,0.5,0.99039336099,0
2024-01-02 03:30:00,0.715909090909,0.859244546381,0.464216634429,0.5,0.227602905569,0.854277448928,0.36231884058,0.839195979899,0.258823529412,0.873684210526,0.6875,1,14,16,0.499937311027,0.819277108434,0.50000002981,0.5,0.500000029817,0.990392919259,0
2024-01-02 03:45:00,0.727272727273,0.858999823572,0.46107027724,0.5,0.222760290557,0.854276240091,0.369565217391,0.839195979899,0.196078431373,0.884210526316,0.6875,1,14,16,0.499963623777,0.819277108434,0.5,0.5,0.5,0.990393487199,0
2024-01-02 04:00:00,0.738636363636,0.860468160424,0.459858156028,0.5,0.220338983051,0.854275349368,0.369565217391,0.839195979899,0.180392156863,0.884210526316,0.708333333333,1,14,16,0.499962931336,0.831325301205,0.5,0.5,0.5,0.990393424094,0
2024-01-02 04:15:00,0.738636363636,0.859978714807,0.451154094133,0.5,0.222760290557,0.854275921976,0.369565217391,0.844221105528,0.196078431373,0.889473684211,0.6875,1,14,16,0.499962238896,0.831325301205,0.5,0.5,0.5,0.990393424094,0
2024-01-02 04:30:00,0.693181818182,0.860957606042,0.442578981302,0.5,0.230024213075,0.854277576174,0.36231884058,0.839195979899,0.286274509804,0.9,0.6875,1,14,16,0.499971933067,0.819277108434,0.5,0.500000029812,0.5,0.990393613408,0
2024-01-02 04:45:00,0.704545454545,0.856376167413,0.438697614442,0.5,0.237288135593,0.854280566456,0.355072463768,0.839195979899,0.254901960784,0.905263157895,0.6875,1,14,16,0.499979549915,0.831325301205,0.5,0.5,0.5,0.990393802721,0
2024-01-02 05:00:00,0.704545454545,0.856740406012,0.436041263701,0.5,0.232445520581,0.854280693702,0.355072463768,0.844221105528,0.247058823529,0.905263157895,0.6875,1,14,16,0.499979549915,0.831325301205,0.5,0.5,0.5,0.990393739617,0
2024-01-02 05:15:00,0.704545454545,0.860468160424,0.441005802708,0.5,0.232445520581,0.854281584424,0.36231884058,0.844221105528,0.235294117647,0.905263157895,0.708333333333,1,14,16,0.499980934797,0.831325301205,0.5,0.5,0.5,0.990393739617,0
2024-01-02 05:30:00,0.715909090909,0.857901416547,0.452611218569,0.5,0.225181598063,0.854281838917,0.36231884058,0.839195979899,0.203921568627,0.894736842105,0.6875,1,14,16,0.499976780152,0.831325301205,0.5,0.500000029812,0.5,0.990393676512,0
2024-01-02 05:45:00,0.704545454545,0.858572981464,0.467711154094,0.500000029811,0.227602905569,0.854279548488,0.369565217391,0.839195979899,0.243137254902,0.889473684211,0.708333333333,1,14,16,0.499972625507,0.807228915663,0.5,0.5,0.5,0.990393613408,0
2024-01-02 06:00:00,0.715909090909,0.854486679681,0.484165054803,0.5,0.230024213075,0.854280375587,0.376811594203,0.839195979899,0.239215686275,0.894736842105,0.6875,1,14,16,0.499974010389,0.819277108434,0.5,0.5,0.5,0.990393613408,0
2024-01-02 06:15:00,0.647727272727,0.853388272655,0.493836234687,0.5,0.188861985472,0.854270641265,0.355072463768,0.819095477387,0.0,0.842105263158,0.6875,0,5,0,0.499934541264,0.710843373494,0.5,0.5,0.5,0.990392856155,0
2024-01-02 06:30:00,0.647727272727,0.853752511254,0.510148291425,0.5,0.169491525424,0.854260270712,0.355072463768,0.814070351759,0.0,0.821052631579,0.6875,0,5,0,0.499909613396,0.710843373494,0.5,0.5,0.5,0.990392540632,0
2024-01-02 06:45:00,0.681818181818,0.854543591962,0.510032237266,0.5,0.150121065375,0.854259061875,0.333333333333,0.834170854271,0.0,0.810526315789,0.666666666667,0,5,0,0.499908228514,0.686746987952,0.5,0.5,0.5,0.990392540632,0
2024-01-02 07:00:00,0.693181818182,0.85704773233,0.500232108317,0.5,0.140435835351,0.854260207089,0.340579710145,0.829145728643,0.0,0.8,0.666666666667,0,5,0,0.499909613396,0.66265060241,0.5,0.5,0.5,0.990392540632,0
2024-01-02 07:15:00,0.704545454545,0.858572981464,0.493462282398,0.5,0.135593220339,0.854260143466,0.369565217391,0.819095477387,0.0,0.784210526316,0.666666666667,0,5,0,0.499909613396,0.638554216867,0.5,0.5,0.5,0.990392540632,0
2024-01-02 07:30:00,0.704545454545,0.858755100763,0.497098646035,0.5,0.130750605327,0.854259061875,0.31884057971,0.798994974874,0.0,0.784210526316,0.645833333333,0,5,0,0.499908228514,0.590361445783,0.5,0.5,0.5,0.990392540632,0
2024-01-02 07:45:00,0.693181818182,0.860832399023,0.509903288201,0.5,0.125907990315,0.854260207089,0.333333333333,0.788944723618,0.0,0.778947368421,0.666666666667,0,5,0,0.499909613396,0.566265060241,0.5,0.5,0.5,0.990392540632,0
2024-01-02 08:00:00,0.693181818182,0.860405556915,0.525016118633,0.5,0.125907990315,0.854260207089,0.355072463768,0.768844221106,0.0,0.768421052632,0.666666666667,0,5,0,0.499909613396,0.542168674699,0.5,0.5,0.5,0.990392540632,0
2024-01-02 08:15:00,0.625,0.861623479731,0.540490006447,0.5,0.125907990315,0.854260207089,0.376811594203,0.758793969849,0.0,0.763157894737,0.645833333333,0,5,0,0.499908920955,0.506024096386,0.5,0.5,0.5,0.990392540632,0
2024-01-02 08:30:00,0.715909090909,0.86138444815,0.562733720181,0.5,0.123486682809,0.854259061875,0.326086956522,0.748743718593,0.0,0.757894736842,0.666666666667,0,5,0,0.499908920955,0.469879518072,0.5,0.5,0.5,0.990392540632,0
2024-01-02 08:45:00,0.738636363636,0.862175528857,0.565157962605,0.5,0.125907990315,0.854260270712,0.340579710145,0.743718592965,0.0,0.736842105263,0.666666666667,0,5,0,0.499908920955,0.44578313253,0.5,0.5,0.5,0.990392540632,0
2024-01-02 09:00:00,0.704545454545,0.864127620099,0.567092198582,0.5,0.123486682809,0.854260207089,0.369565217391,0.733668341709,0.0,0.731578947368,0.666666666667,0,5,0,0.499909613396,0.421686746988,0.5,0.5,0.5,0.990392540632,0
2024-01-02 09:15:00,0.704545454545,0.867485444684,0.564306898775,0.5,0.125907990315,0.854260270712,0.398550724638,0.723618090452,0.0,0.721052631579,0.6875,0,5,0,0.499908920955,0.397590361446,0.5,0.5,0.5,0.990392540632,0
2024-01-02 09:30:00,0.704545454545,0.869437535926,0.553191489362,0.5,0.125907990315,0.854259061875,0.347826086957,0.718592964824,0.0,0.715789473684,0.6875,0,5,0,0.499908920955,0.361445783133,0.5,0.5,0.5,0.990392540632,0
2024-01-02 09:45:00,0.715909090909,0.869318020136,0.526589297228,0.5,0.128329297821,0.854260270712,0.369565217391,0.708542713568,0.0,0.705263157895,0.6875,0,5,0,0.499909613396,0.33734939759,0.5,0.5,0.5,0.990392540632,0
2024-01-02 10:00:00,0.681818181818,0.870535942951,0.492740167634,0.5,0.128329297821,0.854259061875,0.333333333333,0.693467336683,0.0,0.694736842105,0.6875,0,5,0,0.499908920955,0.325301204819,0.5,0.5,0.5,0.990392540632,0
2024-01-02 10:15:00,0.704545454545,0.872550637702,0.45611863314,0.5,0.225181598063,0.854263833601,0.391304347826,0.839195979899,0.274509803922,0.857894736842,0.6875,1,14,16,0.499933848823,0.807228915663,0.5,0.5,0.500000029817,0.990392978885,0
2024-01-02 10:30:00,0.715909090909,0.874320609644,0.450548033527,0.5,0.225181598063,0.854276685452,0.36231884058,0.844221105528,0.21568627451,0.884210526316,0.6875,1,14,16,0.4999657011,0.807228915663,0.5,0.500000029812,0.5,0.990393550303,0
2024-01-02 10:45:00,0.715909090909,0.879084167573,0.442088974855,0.5,0.220338983051,0.85427643096,0.36231884058,0.839195979899,0.207843137255,0.878947368421,0.708333333333,1,14,16,0.499964316218,0.807228915663,0.5,0.5,0.5,0.990393417138,0
2024-01-02 11:00:00,0.693181818182,0.881525704432,0.446447453256,0.5,0.193704600484,0.854273567924,0.347826086957,0.824120603015,0.0,0.847368421053,0.729166666667,0,5,0,0.499947697639,0.759036144578,0.5,0.5,0.5,0.990393166708,0
2024-01-02 11:15:00,0.715909090909,0.883295676374,0.447285622179,0.5,0.17191283293,0.854259061875,0.311594202899,0.824120603015,0.0,0.842105263158,0.708333333333,0,5,0,0.499908920955,0.759036144578,0.5,0.5,0.5,0.990392540632,0
2024-01-02 11:30:00,0.568181818182,0.883904637782,0.442088974855,0.5,0.152542372881,0.854260207089,0.333333333333,0.804020100503,0.0,0.826315789474,0.75,0,5,0,0.499909613396,0.626506024096,0.5,0.5,0.5,0.990392540632,0
2024-01-02 11:45:00,0.715909090909,0.889396672908,0.43556415216,0.5,0.142857142857,0.854260143466,0.347826086957,0.788944723618,0.0,0.794736842105,0.770833333333,0,5,0,0.499908920955,0.602409638554,0.5,0.5,0.5,0.990392540632,0
2024-01-02 12:00:00,0.715909090909,0.886101451832,0.442088974855,0.5,0.138014527845,0.854259061875,0.31884057971,0.778894472362,0.0,0.778947368421,0.770833333333,0,5,0,0.499908920955,0.566265060241,0.5,0.5,0.5,0.990392540632,0
2024-01-02 12:15:00,0.704545454545,0.883050953565,0.441482914249,0.5,0.133171912833,0.854260143466,0.340579710145,0.768844221106,0.0,0.768421052632,0.791666666667,0,5,0,0.499909613396,0.530120481928,0.5,0.5,0.5,0.990392540632,0
2024-01-02 12:30:00,0.715909090909,0.884940441298,0.445957446809,0.5,0.130750605327,0.854260207089,0.340579710145,0.763819095477,0.0,0.763157894737,0.770833333333,0,5,0,0.499908920955,0.506024096386,0.5,0.5,0.5,0.990392540632,0
2024-01-02 12:45:00,0.715909090909,0.8889698308,0.462153449387,0.5,0.128329297821,0.854259061875,0.31884057971,0.748743718593,0.0,0.752631578947,0.770833333333,0,5,0,0.499908920955,0.469879518072,0.5,0.5,0.5,0.990392540632,0
2024-01-02 13:00:00,0.738636363636,0.888360869392,0.460580270793,0.5,0.125907990315,0.854260207089,0.326086956522,0.743718592965,0.0,0.742105263158,0.770833333333,0,5,0,0.499908920955,0.44578313253,0.5,0.5,0.5,0.990392540632,0
